1.000000000000000000e+00,1.813703538200079901e+00,3.015176695884999938e-02,2.718213964797560038e+02,8.103308005225510158e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.406694779610399904e-01
2.000000000000000000e+00,1.813591160752979992e+00,3.031883938632999945e-02,2.859846764729689994e+02,1.378653364656570091e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.282199993357399759e-01
3.000000000000000000e+00,1.813475386058650107e+00,3.050244149388000106e-02,2.777737499878319909e+02,8.535597981897859654e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.244576059990200156e-01
4.000000000000000000e+00,1.813377012429679969e+00,3.058036159813000074e-02,2.793328989392280164e+02,7.564574058314239835e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.810241916956300101e-01
5.000000000000000000e+00,1.813314530302160055e+00,3.084376555150999955e-02,2.841996600163100197e+02,7.363218908197769963e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.873890591431600194e-01
6.000000000000000000e+00,1.813168930187599948e+00,3.104465141522999919e-02,2.939782143782570074e+02,1.258177617565829962e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.360909748843400102e-01
7.000000000000000000e+00,1.813080847976600074e+00,3.105383066252000168e-02,2.869954213064989972e+02,7.205593573181839417e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.851027256825700462e-01
8.000000000000000000e+00,1.813016622392249921e+00,3.125991322433999825e-02,2.832740535673449926e+02,6.945617751751649394e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.546139112193899656e-01
9.000000000000000000e+00,1.812938717246999953e+00,3.119777661119000137e-02,2.812691666720909893e+02,7.923811175453809597e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.632274276443600458e-01
1.000000000000000000e+01,1.812906373945599947e+00,3.123719529223999841e-02,2.787894189860249980e+02,8.212676239423400659e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.358793894586299622e-01
1.100000000000000000e+01,1.812917972409850087e+00,3.133809396711999956e-02,2.739747533320569914e+02,8.286332059450600696e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.862509120738999657e-01
1.200000000000000000e+01,1.812937569649230030e+00,3.155104055821000147e-02,2.698796988611990173e+02,9.050800360080459939e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.034707205418100129e-01
1.300000000000000000e+01,1.812970262369369978e+00,3.196717385445999732e-02,2.671506118328230173e+02,8.268138994446630363e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.168964223576600236e-01
1.400000000000000000e+01,1.813063905604499926e+00,3.166550151350999709e-02,2.645926181591769932e+02,8.746595254660950047e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.260619406584599478e-01
1.500000000000000000e+01,1.813085998810769928e+00,3.130863582159999770e-02,2.610841812706059955e+02,9.008817845015620662e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.780498631058899495e-01
1.600000000000000000e+01,1.812877607081260001e+00,2.413477166969000068e-02,2.599382923109320132e+02,9.650865527468180005e+01,1.000000000000000000e+02,8.235825702681110241e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.694614535801999722e-01
1.700000000000000000e+01,1.812558457979450033e+00,2.284281157147999980e-02,2.583575565914330241e+02,7.647318181996620012e+01,1.000000000000000000e+02,8.860345235447550192e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.747588880906800091e-01
1.800000000000000000e+01,1.811929916469660062e+00,2.141064835604000044e-02,8.015478799139140165e+01,6.727217070061770698e+01,9.542005130851829620e+01,7.060673873030150309e+06,1.806035314101390066e+00,5.022575218530000128e-03,1.392371959842820104e+02,2.968047013381010046e+01,4.579948691481540379e+00,3.388965277455840260e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.881877900706299567e-01
1.900000000000000000e+01,1.812783073418720026e+00,1.982869994385999882e-02,6.502497031667229521e+01,4.913532808064940127e+01,4.720378863361550259e+01,4.014640905522140209e+06,1.809683594956460029e+00,1.922902272430000031e-02,9.592741272269600472e+01,4.597376959074949809e+01,5.279621136638429846e+01,4.490271563862070441e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933703371615200117e-01
2.000000000000000000e+01,1.812050932000000003e+00,1.786279299999999834e-02,5.539041934000000111e+01,3.835314078999979870e+01,1.267999999999990024e+01,2.503682021999990102e+06,1.813993881000000030e+00,1.785380199999999848e-02,7.711764302999979748e+01,2.017827866000000014e+01,2.405000000000000071e+01,4.748421781000000425e+06,1.810674415000000037e+00,1.810232999999999981e-02,9.389440118999979745e+01,4.286553633999979951e+01,1.992652363999980025e+01,3.933488979999990202e+06,9.968000000000000194e-01
2.100000000000000000e+01,1.812714237000000006e+00,1.795043600000000017e-02,5.230909453000000298e+01,3.575793809999979800e+01,1.603061094999990033e+01,3.165634012999990024e+06,1.813522540999980004e+00,1.866777500000000103e-02,7.869093510000000435e+01,1.825707561000000112e+01,4.634774279999979996e+01,9.152489039000000805e+06,1.810306484000000049e+00,1.794604299999999833e-02,9.934226302999979907e+01,4.060787522999979871e+01,1.987524329000000023e+01,3.924850174000000115e+06,9.978000000000000203e-01
2.200000000000000000e+01,1.812723187142079917e+00,1.891058299810999960e-02,4.917845847673989823e+01,3.591234456661450025e+01,4.939407728387450192e+01,6.337757136854689568e+06,1.811482554611010043e+00,2.017826725951000003e-02,9.957549630400750118e+01,5.356543050151329766e+01,5.060592271612529913e+01,6.493249099845980294e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.836558563173699588e-01
2.300000000000000000e+01,1.813612211615400094e+00,1.933131337848000009e-02,4.680595652153709807e+01,3.448626202484449976e+01,5.131511212774749708e+01,6.640499504369400442e+06,1.809558567759550041e+00,1.980320412495999854e-02,1.101157774416410007e+02,4.047776254365820137e+01,4.868488787225219738e+01,6.300131878912090324e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.886305806722099909e-01
2.400000000000000000e+01,1.813888152429439904e+00,1.915754469968999896e-02,4.504558486556270225e+01,3.221908547640610010e+01,5.088382131384540230e+01,6.619045457382019609e+06,1.809299250879649934e+00,1.949076052217999996e-02,1.144522264187420006e+02,3.661396320591880027e+01,4.911617868615439875e+01,6.389107795410320163e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.896257442109399616e-01
2.500000000000000000e+01,1.814203204291449989e+00,1.922816980793999944e-02,4.328224758140530071e+01,3.134831998790259888e+01,5.057672687102270004e+01,6.285932701820850372e+06,1.809144808920529979e+00,1.939176841391000022e-02,1.182392424902500068e+02,3.343375524971720125e+01,4.942327312897710101e+01,6.142575607644850388e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.903020207706599853e-01
2.600000000000000000e+01,1.814771664966059905e+00,1.973236652230999852e-02,4.276954239753990095e+01,3.069113825451900013e+01,5.075755709107500024e+01,5.400977986075179651e+06,1.809198591942819956e+00,1.953653238617999999e-02,1.220031892570460030e+02,3.139352010200950005e+01,4.924244290892490028e+01,5.239758675825480372e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.905788396563099951e-01
2.700000000000000000e+01,1.813695925890139948e+00,3.015628317611000059e-02,2.799539560610639910e+02,1.690824541980219919e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.729597488202800015e-01
